source_path,roles,detection_evidence,status,status_evidence,run_id,initial_state_recipe_id,non_full_field_data_id,portable_handling,notes
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/plane_wave/watch_then_stop.sh,shell_manager,shell.field_manager@L33,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/plane_wave_srcZ/gen_srcZ_amplitude_sweep.py,generator,python.template_m_loadfile@L9,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/plane_wave_srcZ/run_srcZ_amplitude_sweep.sh,shell_manager,shell.field_manager@L6,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/plane_wave_srcZ/sw_srcZ_B0p1T.mx3,direct_loader,mx3.m_loadfile@L65,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/plane_wave_srcZ/sw_srcZ_B0p2T.mx3,direct_loader,mx3.m_loadfile@L65,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/plane_wave_srcZ/sw_srcZ_B0p5T.mx3,direct_loader,mx3.m_loadfile@L65,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/plane_wave_srcZ/sw_srcZ_B1p0T.mx3,direct_loader,mx3.m_loadfile@L65,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/plane_wave_srcZ/sw_srcZ_B1p5T.mx3,direct_loader,mx3.m_loadfile@L65,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/plane_wave_srcZ/sw_srcZ_B2p0T.mx3,direct_loader,mx3.m_loadfile@L65,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/analyze_full_B_sweep.py,known_ovf_reader,python.known_ovf_reader@L54;python.known_ovf_reader@L55,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/analyze_ps_baseline.py,known_ovf_reader,python.known_ovf_reader@L97;python.known_ovf_reader@L104;python.known_ovf_reader@L118,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/ps_srcX_vibX_1100GHz_B100.mx3,direct_loader,mx3.m_loadfile@L64,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/ps_srcX_vibX_1100GHz_B1000.mx3,direct_loader,mx3.m_loadfile@L64,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/ps_srcX_vibX_1100GHz_B200.mx3,direct_loader,mx3.m_loadfile@L64,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/ps_srcX_vibX_1100GHz_B2000.mx3,direct_loader,mx3.m_loadfile@L64,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/ps_srcX_vibX_1100GHz_B300.mx3,direct_loader,mx3.m_loadfile@L64,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/ps_srcX_vibX_1100GHz_B400.mx3,direct_loader,mx3.m_loadfile@L64,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/ps_srcX_vibX_1100GHz_B500.mx3,direct_loader,mx3.m_loadfile@L64,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/ps_srcX_vibX_1100GHz_B500_continue.mx3,direct_loader,mx3.m_loadfile@L62,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/ps_srcX_vibX_1100GHz_B700.mx3,direct_loader,mx3.m_loadfile@L64,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/run_1100GHz_sweep.sh,shell_manager,shell.field_manager@L7,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/amplitude_sweep/point_source/run_remaining_sims.sh,shell_manager,shell.field_manager@L7,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/analyze_sw_4combos.py,known_ovf_reader,python.known_ovf_reader@L113;python.known_ovf_reader@L122;python.known_ovf_reader@L144,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/run_all_4combos.sh,shell_manager,shell.field_manager@L19,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/sw_srcX_vibX.mx3,direct_loader,mx3.m_loadfile@L68,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/results/analysis_summary.txt:L7,run-direction-srcx_vibx,init-centered-ku10k,N/A,literal_transform,Active plane-wave direction-selection leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/sw_srcX_vibZ.mx3,direct_loader,mx3.m_loadfile@L68,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/results/analysis_summary.txt:L8,run-direction-srcx_vibz,init-centered-ku10k,N/A,literal_transform,Active plane-wave direction-selection leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/sw_srcY_vibX.mx3,direct_loader,mx3.m_loadfile@L68,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/results/analysis_summary.txt:L9,run-direction-srcy_vibx,init-centered-ku10k,N/A,literal_transform,Active plane-wave direction-selection leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/sw_srcZ_vibX.mx3,direct_loader,mx3.m_loadfile@L68,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/results/analysis_summary.txt:L10,run-direction-srcz_vibx,init-centered-ku10k,N/A,literal_transform,Active plane-wave direction-selection leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/sw_srcZ_vibZ.mx3,direct_loader,mx3.m_loadfile@L68,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/plane_wave/results/analysis_summary.txt:L11,run-direction-srcz_vibz,init-centered-ku10k,N/A,literal_transform,Active plane-wave direction-selection leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/point_source/ps_srcX_vibX.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/point_source/ps_srcX_vibZ.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/point_source/ps_srcY_vibX.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/point_source/ps_srcY_vibZ.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/point_source/ps_srcZ_vibX.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/point_source/ps_srcZ_vibZ.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/drive_selection/point_source/run_all_ps.sh,shell_manager,shell.field_manager@L22,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f1000GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L12,run-plane-srcx-1000ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f100GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L3,run-plane-srcx-100ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f200GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L4,run-plane-srcx-200ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f300GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L5,run-plane-srcx-300ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f400GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L6,run-plane-srcx-400ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f500GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L7,run-plane-srcx-500ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f600GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L8,run-plane-srcx-600ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f700GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L9,run-plane-srcx-700ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f800GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L10,run-plane-srcx-800ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f900GHz.mx3,direct_loader,mx3.m_loadfile@L67,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/results/motion_mode_summary.txt:L11,run-plane-srcx-900ghz-02ns,init-centered-ku10k,N/A,literal_transform,Active srcX 0.2 ns frequency-sweep leaf.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f100GHz.mx3,direct_loader,mx3.m_loadfile@L59,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f200GHz.mx3,direct_loader,mx3.m_loadfile@L59,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f300GHz.mx3,direct_loader,mx3.m_loadfile@L59,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f500GHz.mx3,direct_loader,mx3.m_loadfile@L59,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f900GHz.mx3,direct_loader,mx3.m_loadfile@L59,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/gen_02ns.py,generator,python.template_m_loadfile@L17,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/gen_05ns.py,generator,python.template_m_loadfile@L12,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/gen_deviceB_sweep.py,generator,python.template_m_loadfile@L13,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/run_deviceB_sweep.ps1,shell_manager,shell.field_manager@L22,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f1000GHz.mx3,direct_loader,mx3.m_loadfile@L60,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/results/motion_summary_srcZ.txt:L18,run-plane-srcz-1000ghz,init-centered-ku10k,N/A,literal_transform,Active srcZ leaf selected by the formal eight-frequency trajectory figure.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f100GHz.mx3,direct_loader,mx3.m_loadfile@L60,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/results/motion_summary_srcZ.txt:L6,run-plane-srcz-100ghz,init-centered-ku10k,N/A,literal_transform,Active srcZ leaf selected by the formal eight-frequency trajectory figure.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f200GHz.mx3,direct_loader,mx3.m_loadfile@L60,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f300GHz.mx3,direct_loader,mx3.m_loadfile@L60,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f400GHz.mx3,direct_loader,mx3.m_loadfile@L60,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f500GHz.mx3,direct_loader,mx3.m_loadfile@L60,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/results/motion_summary_srcZ.txt:L13,run-plane-srcz-500ghz,init-centered-ku10k,N/A,literal_transform,Active srcZ leaf selected by the formal eight-frequency trajectory figure.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f600GHz.mx3,direct_loader,mx3.m_loadfile@L60,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f700GHz.mx3,direct_loader,mx3.m_loadfile@L60,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f800GHz.mx3,direct_loader,mx3.m_loadfile@L60,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_f900GHz.mx3,direct_loader,mx3.m_loadfile@L60,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/results/motion_summary_srcZ.txt:L17,run-plane-srcz-900ghz,init-centered-ku10k,N/A,literal_transform,Active srcZ leaf selected by the formal eight-frequency trajectory figure.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f1100GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/results/motion_summary_srcZ.txt:L19,run-plane-srcz-1100ghz,init-centered-ku10k,N/A,literal_transform,Active srcZ leaf selected by the formal eight-frequency trajectory figure.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f1200GHz.mx3,direct_loader,mx3.m_loadfile@L70,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f125GHz.mx3,direct_loader,mx3.m_loadfile@L70,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f1300GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/results/motion_summary_srcZ.txt:L21,run-plane-srcz-1300ghz,init-centered-ku10k,N/A,literal_transform,Active srcZ leaf selected by the formal eight-frequency trajectory figure.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f1500GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/results/motion_summary_srcZ.txt:L22,run-plane-srcz-1500ghz,init-centered-ku10k,N/A,literal_transform,Active srcZ leaf selected by the formal eight-frequency trajectory figure.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f150GHz.mx3,direct_loader,mx3.m_loadfile@L70,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f175GHz.mx3,direct_loader,mx3.m_loadfile@L70,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f25GHz.mx3,direct_loader,mx3.m_loadfile@L70,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f50GHz.mx3,direct_loader,mx3.m_loadfile@L70,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/sw_srcZ_fine_f75GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcZ/results/motion_summary_srcZ.txt:L5,run-plane-srcz-75ghz,init-centered-ku10k,N/A,literal_transform,Active srcZ leaf selected by the formal eight-frequency trajectory figure.
